molecule_chembl_id,median_ic50_nM,n_measurements,min_ic50_nM,max_ic50_nM,pIC50,canonical_smiles,valid_smiles
CHEMBL6052335,38.0,1,38.0,38.0,7.42021640338319,CCN1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc(C(F)(F)F)s3)NN2)CC1,True
CHEMBL6052743,3400.0,4,470.0,5200.0,5.468521082957745,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCN2CCN(Cc3ccc(-c4cc5c(NCc6ccccc6Cl)ncnc5[nH]4)cc3)CC2)c1,True
CHEMBL6052762,43.4,1,43.4,43.4,7.36251027048749,CCN(C)C/C=C/C(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,True
CHEMBL6052966,11.0,1,11.0,11.0,7.958607314841775,COc1nccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)cccc12,True
CHEMBL6053138,8.0,1,8.0,8.0,8.096910013008056,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(F)c5)c4c3)c3cccnc3)NN2)CC1,True
CHEMBL6053281,2.0,1,2.0,2.0,8.698970004336019,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(N)=O)CC2)NN1,True
CHEMBL6053327,5.0,1,5.0,5.0,8.301029995663981,CN(C)CCN1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cscn2)NN1,True
CHEMBL605337,2140.0,1,2140.0,2140.0,5.669586226650809,CCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,True
CHEMBL6053635,1.8,3,0.91,34.0,8.744727494896694,CCN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2OC)CC1,True
CHEMBL6053847,3200.0,3,560.0,20000.0,5.494850021680094,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCOCCOCCOCCOCC#Cc2cccc3c2C(=O)N([C@@H](C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)c1,True
CHEMBL6053889,5500.0,1,5500.0,5500.0,5.259637310505756,COc1ccccc1C(=O)NCc1ccc(-c2nn(CC(C)O)c3ncnc(N)c23)cc1,True
CHEMBL605413,2200.0,1,2200.0,2200.0,5.657577319177793,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,True
CHEMBL6054187,2.0,1,2.0,2.0,8.698970004336019,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)C3=CC=CN4NCC=C34)cc12,True
CHEMBL6054367,134.0,1,134.0,134.0,6.872895201635192,C=CC(=O)N1CCC(Sc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC)CC1,True
CHEMBL6054382,17.0,1,17.0,17.0,7.769551078621726,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4ncccc34)cc12,True
CHEMBL6054383,3275.0,2,1050.0,5500.0,5.484788695672198,C=CC(=O)N1CCC[C@H](Oc2nc(Nc3ccc(OC)nc3)ncc2F)C1,True
CHEMBL6054496,16.5,2,16.0,17.0,7.782516055786093,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=C(I)N(C2(C(F)F)CC2)NN1,True
CHEMBL6054621,2.0,1,2.0,2.0,8.698970004336019,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CCN(C(C)(C)C)CC4)NN3)c3cccc4ncsc34)cc12,True
CHEMBL6054692,0.0365,2,0.021,0.052,10.437707135543526,CCCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,True
CHEMBL6055007,550.0,1,550.0,550.0,6.259637310505756,CCC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)cnc3C(N)=O)cc2)CC1,True
CHEMBL6055068,1532.0,1,1532.0,1532.0,5.8147412347034155,C=CC(=O)Nc1cccc(Nc2nc3c(c(Oc4ccc(OCCOC)cc4)n2)C(=O)NC3)c1,True
CHEMBL6055178,5500.0,1,5500.0,5500.0,5.259637310505756,COc1ccccc1C(=O)NC1(c2ccc(-c3nn(C4CCCC4)c4ncnc(N)c34)cc2)CC1,True
CHEMBL6055384,2.0,1,2.0,2.0,8.698970004336019,Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C)COC4)NN3)cccc2c1=O,True
CHEMBL6055510,327.0,1,327.0,327.0,6.485452247339714,CC#CC(=O)N[C@@H](C)c1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c2c(N)nccn12,True
CHEMBL6055515,3.0,3,1.2,217.0,8.522878745280337,COc1ccncc1-c1cc(C(=O)/N=c2\[nH]c3cc(C4CCN(C(C)=O)CC4)ccc3n2CC(C)(C)O)ccn1,True
CHEMBL6055537,15.0,1,15.0,15.0,7.823908740944319,COC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(OC)nc2C)NNN1C1(C(F)F)CC1,True
CHEMBL6055785,14.0,1,14.0,14.0,7.853871964321762,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3ccc(Cl)c4cnccc34)cc12,True
CHEMBL6056083,3275.0,2,1050.0,5500.0,5.484788695672198,CC(C)=CC(=O)c1cccc(Nc2nc(Nc3ccccc3)ncc2C)c1,True
CHEMBL6056244,1.4,3,0.39,6.6,8.853871964321762,CN(C)[C@H]1CCCN(c2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)C1,True
CHEMBL6056251,302.5,2,55.0,550.0,6.519274621011512,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCO)c3)ncc2F)c1,True
CHEMBL6056421,34.5,3,4.4,1147.0,7.462180904926726,CC(=O)N1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4C)c2)n3CC(C)(C)O)CC1,True
CHEMBL6056552,5.15,2,3.3,7.0,8.288192770958808,O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@H]1CCOC1,True
CHEMBL6056654,4.0,1,4.0,4.0,8.397940008672037,Cc1ncsc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cccc(Cl)c3F)c2c1)C1=CN(C(C)(C)C)NN1,True
CHEMBL6056699,3.0,1,3.0,3.0,8.522878745280337,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=C(F)N(C2CC2)NN1,True
CHEMBL6056862,2.0,1,2.0,2.0,8.698970004336019,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(N)=O)CCC4)NN3)c3cccc4ncccc34)cc12,True
CHEMBL6057006,16.35,2,1.7,31.0,7.786482243003695,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3cc(CN4CCOCC4)ccc3n2[C@H]2CCC[C@H](O)C2)ccn1,True
CHEMBL6057405,90.0,2,1.0,179.0,7.045757490560675,Cn1ncc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)ccn2)c1Cl,True
CHEMBL6057486,7.0,1,7.0,7.0,8.154901959985743,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C5CC5)CC4)NN3)c3cccc4cnccc34)cc12,True
CHEMBL6057645,11.0,1,11.0,11.0,7.958607314841775,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC3(C(F)(F)F)CCC3)c2c1)C1=CN(C2(C(F)F)CC2)NN1,True
CHEMBL6057673,13.0,1,13.0,13.0,7.886056647693163,Cc1ocnc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1)C1=CN(C2CCN(C(C)(C)C)CC2)NN1,True
CHEMBL6057717,4450.0,4,1700.0,5900.0,5.351639989019068,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCOCCOCC#Cc2cccc3c2C(=O)N([C@@H](C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)c1,True
CHEMBL6057769,53.0,5,16.0,13000.0,7.275724130399211,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOc2ccc(N3CCN(CCOCc4nc5cnc(Nc6ccnc(-c7cnn(S(=O)(=O)C8CC8)c7)n6)cc5n4C(C)C)CC3)cc2)C(C)(C)C)cc1,True
CHEMBL6057992,162.0,1,162.0,162.0,6.790484985457369,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4cnccc34)cc12,True
CHEMBL6058403,275.0,1,275.0,275.0,6.560667306169737,CC(Oc1ccc(Nc2ncnc3ccc4c(c23)OCCN4C(=O)/C=C/CN(C)C)cc1)c1ccccn1,True
CHEMBL6058480,251.0,1,251.0,251.0,6.600326278518962,C=CC(=O)N1CCC(Sc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC)C1,True
CHEMBL6058524,450.0,1,450.0,450.0,6.346787486224656,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4ccc(F)c(Cl)c4)nc3)c2)C1,True
CHEMBL6058583,525.0,2,300.0,750.0,6.279840696594043,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1OC(COC)CN(CC)CC,True
CHEMBL6058591,4.0,1,4.0,4.0,8.397940008672037,COCC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2cccc3c(=O)n(C)ccc23)NN1,True
CHEMBL6058695,0.679,1,0.679,0.679,9.168130225719498,COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(C#N)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,True
CHEMBL6058935,10.0,1,10.0,10.0,8.0,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4c(C#N)nccc34)cc12,True
CHEMBL6058940,300.0,2,300.0,300.0,6.522878745280337,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-n3cc(C)c4ccccc43)n2)c(OC)cc1N(C)CCN(C)C,True
CHEMBL6059063,25.0,1,25.0,25.0,7.6020599913279625,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2C(=O)N(C)C3)NN1,True
CHEMBL6059204,385.0,3,182.0,1412.0,6.414539270491499,CCCCCC(=O)N[C@@H]1[C@H]2Oc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3[C@@H]12,True
CHEMBL605957,5797.0,1,5797.0,5797.0,5.236796699629228,COc1cc(C2=C(c3c[nH]c4ccc(Br)cc34)C(=O)NC2=O)cc(OC)c1OC,True
CHEMBL605976,12.8,1,12.8,12.8,7.892790030352131,COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OCCCCCCC(=O)NO,True
CHEMBL6060196,18.0,1,18.0,18.0,7.7447274948966935,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3sccc3Cl)cc2c1Nc1ccc(F)c(Cl)c1,True
CHEMBL6060232,160.25,2,2.5,318.0,6.795201961809145,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3C3CCCS(=O)(=O)C3)ccn2)cn1,True
CHEMBL606027,22040.0,1,22040.0,22040.0,4.656788409820253,CCCCN(Cc1cccc(Br)c1O)C(=S)Nc1ccccc1,True
CHEMBL6060270,2.0,2,2.0,2.0,8.698970004336019,Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C45CC(C4)C5)NN3)cccc2c1=O,True
CHEMBL6060271,55.0,1,55.0,55.0,7.259637310505756,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NC3CCCCC3)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,True
CHEMBL6060281,8.0,1,8.0,8.0,8.096910013008056,Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(N[C@H](C)c3ccccc3)c2c1)C1=CN(C2CCN(C(C)(C)C)CC2)NN1,True
CHEMBL6060469,2.0,2,2.0,2.0,8.698970004336019,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C(F)(F)F)c2c1)C1=CN(C2(C(F)F)CC2)NN1,True
CHEMBL6060509,9.0,1,9.0,9.0,8.045757490560675,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(C)C(F)(F)F)NN3)c3cccnc3)cc12)c1ccccc1,True
CHEMBL6060532,13.0,1,13.0,13.0,7.886056647693163,Cc1ccnc2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)c12,True
CHEMBL6060697,3.0,1,3.0,3.0,8.522878745280337,CN1Cc2c(cccc2[C@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)C2=CN(C3(C(F)F)CC3)NN2)C1=O,True
CHEMBL6060780,240.0,3,200.0,4600.0,6.619788758288394,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOCCOCCOCC#Cc2cccc3c2C(=O)N(C(C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)C(C)(C)C)cc1,True
CHEMBL6060784,2.0,1,2.0,2.0,8.698970004336019,Cc1n[nH]c2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)F)CC4)NN3)c12,True
CHEMBL6060856,3.0,1,3.0,3.0,8.522878745280337,CC(C)(CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C5CC5)CC4)NN3)c3cccc4ncccc34)cc12)C(F)(F)F,True
CHEMBL6060963,11.0,1,11.0,11.0,7.958607314841775,COc1cc(-c2ccc3ncnc(NC(C)c4ccccc4)c3c2)cnc1OC,True
CHEMBL6061137,550.0,1,550.0,550.0,6.259637310505756,CCC(=O)N1CCC(C)(c2ccc(Nc3nc(N4CCC[C@@H](N5CCN(C)C5=O)C4)cnc3C(N)=O)cc2)CC1,True
CHEMBL6061460,20.4,1,20.4,20.4,7.690369832574101,CN(C)C/C=C/C(=O)N1CC(N2CC(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,True
CHEMBL6061692,360.0,1,360.0,360.0,6.443697499232712,COc1cc(C2CCNCC2)ccc1Nc1ncc(C)c(Nc2ccccc2NS(C)(=O)=O)n1,True
CHEMBL6061803,13.0,1,13.0,13.0,7.886056647693163,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)CO)c2c1)C1=CN(C2(C(F)F)CC2)NN1,True
CHEMBL6061819,23.0,1,23.0,23.0,7.638272163982407,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(CC(F)(F)F)NN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,True
CHEMBL6061899,123.0,1,123.0,123.0,6.910094888560602,Cn1cnc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)cccc21,True
CHEMBL6061951,25.0,1,25.0,25.0,7.6020599913279625,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N1CCOCC1,True
CHEMBL6062221,98.0,1,98.0,98.0,7.008773924307505,C=CC(=O)Nc1cc(Nc2nc(-c3cnn(C)c3)c3cc[nH]c3n2)c(OC)cc1N1CCN(C)CC1,True
CHEMBL6062263,550.0,1,550.0,550.0,6.259637310505756,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Cl)c(OCC(C)(C)O)c3)ncc2F)c1,True
CHEMBL6062282,121.0,1,121.0,121.0,6.917214629683549,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4F)nc3)c2)C1,True
CHEMBL6062292,2.0,1,2.0,2.0,8.698970004336019,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3cccc4ncsc34)cc12,True
CHEMBL6062319,241.0,1,241.0,241.0,6.617982957425132,C/C=C/C(=O)N1CCC[C@@H](n2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,True
CHEMBL6062321,7854.0,1,7854.0,7854.0,5.104909103065601,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)c3c(c2F)C(C)(C)NC3=O)c1,True
CHEMBL6062449,12.0,1,12.0,12.0,7.920818753952375,COC1=C(C(Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C,True
CHEMBL6062602,6.0,1,6.0,6.0,8.221848749616356,CCN1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc(Cl)nc3)NN2)CC1,True
CHEMBL6062783,2.0,1,2.0,2.0,8.698970004336019,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(CO)CC4)NN3)c3cccc4ncsc34)cc12,True
CHEMBL6062820,106.0,1,106.0,106.0,6.97469413473523,NC(=O)c1c(-c2ccc(Oc3ncc(Cl)cc3F)cc2)nn(C2CCCN(C(=O)/C=C/C(F)F)C2)c1N,True
CHEMBL6062851,2.9,1,2.9,2.9,8.537602002101044,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ncc(Cl)cc4F)cc3)c(C(N)=O)c2N)C1,True
CHEMBL6062944,550.0,1,550.0,550.0,6.259637310505756,CC#CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(Oc3cccc(OC)c3F)cc2)c2c(C)nccn12,True
CHEMBL6063486,4.0,1,4.0,4.0,8.397940008672037,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3ccc(F)nc3C)cc12)c1ccccc1,True
CHEMBL6063800,14.5,2,9.0,20.0,7.838631997765026,C=CC(=O)Nc1cc(Nc2ncc(F)c(-c3cnc4c(cnn4C)c3)n2)c(OC)cc1N(C)CCN(C)C,True
CHEMBL6063848,4.0,1,4.0,4.0,8.397940008672037,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3ccc(F)c4ncccc34)cc12,True
CHEMBL6063877,110.0,1,110.0,110.0,6.958607314841775,C[C@@H](Nc1ncnc2ccc(-c3cnc(Cl)c(NS(C)(=O)=O)c3)cc12)c1ccc(F)cc1,True
CHEMBL6063908,20.0,1,20.0,20.0,7.698970004336019,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(N[C@@H](c3ccccc3)C3CC3)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,True
CHEMBL6063948,5500.0,1,5500.0,5500.0,5.259637310505756,COc1ccc(Cl)cc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,True
CHEMBL6064016,515.0,6,20.0,690.0,6.288192770958808,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)C1,True
CHEMBL606403,129.0,1,129.0,129.0,6.889410289700751,CC(C)c1nsc(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)n1,True
CHEMBL606413,1400.0,1,1400.0,1400.0,5.853871964321762,CN(C)c1cccc2c(S(=O)(=O)NCCN/N=N/c3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)cccc12,True
CHEMBL6064652,4.0,1,4.0,4.0,8.397940008672037,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cscn3)NN2)CC1,True
CHEMBL606466,110.0,1,110.0,110.0,6.958607314841775,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)ncnc2cc1OCCCN1CCN(C)CC1,True
CHEMBL6064756,74.0,1,74.0,74.0,7.130768280269024,Fc1ccc(C(Nc2ccc3ncnc(Nc4cnc(F)c(F)c4)c3c2)c2cn(C3CC3)nn2)cc1,True
CHEMBL6064874,21.5,1,21.5,21.5,7.667561540084394,COC[C@@H]1CCN1C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,True
CHEMBL6065282,5500.0,1,5500.0,5500.0,5.259637310505756,CCN1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N(C)C)C4)cnc3C(N)=O)cc2)CC1,True
CHEMBL6065436,17.0,1,17.0,17.0,7.769551078621726,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4cnc(F)c(F)c4)c3c2)c2cccc3c2CCN3)NN1,True
CHEMBL6067939,102.0,1,102.0,102.0,6.991399828238082,Cc1scnc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,True
CHEMBL6068008,18.15,2,1.8,34.5,7.741123370627869,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N(C)CCN(C)C)cc3OC)n2)c2ccccc21,True
CHEMBL6068562,8.13,1,8.13,8.13,8.089909454405932,CCOc1cc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c2cc1NC(=O)/C(F)=C/[C@H]1CCCN1C,True
CHEMBL606964,545.0,1,545.0,545.0,6.2636034977233574,COc1ccc(N2Cc3cnc(Nc4ccc(F)cc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,True
CHEMBL607707,36.95,10,0.24,79983.43,7.432385557269155,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,True
CHEMBL6078426,20.15,1,20.15,20.15,7.695724949522871,COc1cc2nc(-c3ccc(C(F)(F)F)cc3)cc(OCCCNC3CCN(C)CC3)c2cc1OC,True
CHEMBL6078446,148.5,2,136.0,161.0,6.828273546346769,O=C(O)CN1CCN(CC(=O)O)CC(=O)Nc2cc3c(Nc4cccc(F)c4)ncnc3cc2NC(=O)C1,True
CHEMBL60826,8.0,1,8.0,8.0,8.096910013008056,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)Cn1ccnc1,True
CHEMBL608533,3000.0,1,3000.0,3000.0,5.522878745280337,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,True
CHEMBL608860,106.0,1,106.0,106.0,6.97469413473523,CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,True
CHEMBL6091887,2.32,1,2.32,2.32,8.6345120151091,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccc(Cl)cc3[S+]([O-])C(C)C)n2)c(OC)cc1N(C)CCN(C)C,True
CHEMBL609321,16.9,1,16.9,16.9,7.772113295386326,C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,True
CHEMBL6102249,19415.0,2,1730.0,37100.0,4.7118626051179335,Oc1ccccc1-c1nc(NCN2CCOCC2)c2ccccc2n1,True
CHEMBL6102399,341.75,2,0.5,683.0,6.466291476760141,COC1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5CC(CS(C)(=O)=O)C5C)c4cn3)n2)CC1F,True
CHEMBL6102514,200.0,2,180.0,220.0,6.698970004336019,O=C(O)CN1CCN(CC(=O)O)CC(=O)Nc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3cc2NC(=O)C1,True
CHEMBL6102692,4.84,1,4.84,4.84,8.315154638355587,Oc1ccccc1-c1nc(NCc2c[nH]cn2)c2ccccc2n1,True
CHEMBL6102777,3.63,1,3.63,3.63,8.440093374963887,[2H]C([2H])([2H])C([2H])([2H])[S+]([O-])c1cc(Cl)ccc1Nc1nc(Nc2cc(NC(=O)C=C)c(N(C)CCN(C)C)cc2OC)ncc1Cl,True
CHEMBL6102825,1.19,1,1.19,1.19,8.924453038607469,Cc1cc(Nc2ncnc3ccc(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cc2ncnn2cn1,True
CHEMBL6102895,3.95,4,2.1,81.0,8.40340290437354,CCOc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,True
CHEMBL6103034,22.36,1,22.36,22.36,7.650528200785614,COc1cc2nc(-c3ccc(C(F)(F)F)cc3)cc(OCCCNCC3CCCO3)c2cc1OC,True
CHEMBL6103055,1.37,1,1.37,1.37,8.863279432843592,[2H]C([2H])([2H])C([2H])([S+]([O-])c1ccccc1Nc1nc(Nc2cc(NC(=O)C=C)c(N(C)CCN(C)C)cc2OC)ncc1Cl)C([2H])([2H])[2H],True
CHEMBL6103174,76.7,1,76.7,76.7,7.115204636051019,O=C(/C=C/c1ccccc1)Nc1cccc(Nc2nc(Nc3ccc4[nH]c(=O)oc4c3)ncc2Cl)c1,True
CHEMBL6103231,3.38,1,3.38,3.38,8.471083299722345,Cn1cnc(Nc2nc(-c3ccccc3O)nc3ccccc23)c1,True
CHEMBL61119,5300.0,1,5300.0,5300.0,5.275724130399211,CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,True
CHEMBL611681,8710.0,1,8710.0,8710.0,5.059981844992336,CCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,True
CHEMBL6120309,0.09,1,0.09,0.09,10.045757490560675,[2H]C([2H])([2H])c1cc(Nc2ncc(Br)c(Nc3ccccc3S(=O)(=O)C3CC3)n2)ccc1N1CCN(C([2H])([2H])[2H])CC1,True
