molecule_chembl_id,canonical_smiles,pIC50,MolWt,LogP,TPSA,HBD,HBA,RotatableBonds,RingCount,HeavyAtomCount
CHEMBL1821863,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,5.627087997029893,444.00300000000016,7.4360400000000055,28.490000000000002,0,4,4,5,31
CHEMBL1821864,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Br)cc3)C2)cc1C,5.735182176990463,488.4540000000002,7.545140000000005,28.490000000000002,0,4,4,5,31
CHEMBL1821865,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccccc3)cs2)cc1,5.573488738635424,423.5850000000001,7.091060000000006,28.490000000000002,0,4,4,5,31
CHEMBL1821866,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccccc3)cs2)cc1,5.511449283499555,439.5840000000001,6.7912400000000055,37.72,0,5,5,5,32
CHEMBL1821867,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(O)cc3)C2)cc1C,5.71669877129645,425.5570000000002,6.488240000000006,48.72,1,5,4,5,31
CHEMBL1821868,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,5.414539270491499,454.55500000000023,6.690840000000005,71.63,0,6,5,5,33
CHEMBL1821869,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(F)cc3)C2)cc1C,7.221848749616356,461.99300000000017,7.5751400000000055,28.490000000000002,0,4,4,5,32
CHEMBL1821870,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,6.721246399047171,478.4480000000002,8.089440000000005,28.490000000000002,0,4,4,5,32
CHEMBL1821871,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Br)cc3)C2)cc1C,6.431798275933005,522.8990000000001,8.198540000000005,28.490000000000002,0,4,4,5,32
CHEMBL1821872,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,5.982966660701219,458.0300000000001,7.744460000000006,28.490000000000002,0,4,4,5,32
CHEMBL1821873,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,6.086186147616283,474.0290000000001,7.444640000000006,37.72,0,5,5,5,33
CHEMBL1821874,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(O)cc3)C2)cc1C,6.013228265733755,460.0020000000002,7.141640000000006,48.72,1,5,4,5,32
CHEMBL1821875,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,6.200659450546418,489.0000000000002,7.344240000000005,71.63,0,6,5,5,34
CHEMBL1821876,Fc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.949233688766958,478.39000000000016,7.0674000000000055,28.490000000000002,0,4,4,5,30
CHEMBL1821877,Clc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,5.028260409112222,494.84500000000014,7.581700000000005,28.490000000000002,0,4,4,5,30
CHEMBL1821878,Brc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Br)cc3)C2)cc1,5.048176964684088,539.296,7.690800000000005,28.490000000000002,0,4,4,5,30
CHEMBL1821879,Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.706858516549069,474.42700000000013,7.236720000000006,28.490000000000002,0,4,4,5,30
CHEMBL1821880,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.992679047077256,490.4260000000001,6.936900000000007,37.72,0,5,5,5,31
CHEMBL1821881,Oc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.650528200785614,476.3990000000001,6.633900000000006,48.720000000000006,1,5,4,5,30
CHEMBL1821882,O=[N+]([O-])c1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.803547458296611,505.39700000000016,6.836500000000005,71.63,0,6,5,5,32
CHEMBL1821883,Fc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,4.616903070050906,512.8350000000002,7.720800000000005,28.490000000000002,0,4,4,5,31
CHEMBL1821884,Clc1ccc(-c2csc(N3N=C(c4ccc(Br)cc4)CC3c3ccc(Cl)cc3)n2)cc1,4.748605149959896,529.2900000000002,8.235100000000003,28.490000000000002,0,4,4,5,31
CHEMBL1821885,Clc1ccc(-c2csc(N3N=C(c4ccc(Br)cc4)CC3c3ccc(Br)cc3)n2)cc1,4.589391457431632,573.7410000000001,8.344200000000003,28.490000000000002,0,4,4,5,31
CHEMBL1821886,Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,4.5502131530142265,508.8720000000002,7.890120000000006,28.490000000000002,0,4,4,5,31
CHEMBL1821887,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,4.702677285794698,524.8710000000001,7.590300000000006,37.72,0,5,5,5,32
CHEMBL1821888,Oc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,4.667157733005649,510.84400000000016,7.287300000000005,48.720000000000006,1,5,4,5,31
CHEMBL1821889,O=[N+]([O-])c1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,4.613144470815276,539.8420000000002,7.489900000000005,71.63,0,6,5,5,33
CHEMBL1821890,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(F)cc3)C2)cc1,5.243363891754152,429.52000000000015,6.313500000000005,37.72,0,5,5,5,31
CHEMBL1821891,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1,5.306273051076353,445.97500000000014,6.827800000000005,37.72,0,5,5,5,31
CHEMBL1821892,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Br)cc3)C2)cc1,5.254925208417943,490.42600000000016,6.936900000000005,37.72,0,5,5,5,31
CHEMBL1821893,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(C)cc3)C2)cc1,5.126098402135538,425.5570000000002,6.482820000000006,37.72,0,5,5,5,31
CHEMBL1821894,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(OC)cc3)C2)cc1,5.1598939055432425,441.5560000000002,6.183000000000005,46.95,0,6,6,5,32
CHEMBL1821895,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(O)cc3)C2)cc1,5.271646217978772,427.52900000000017,5.880000000000005,57.95,1,6,5,5,31
CHEMBL1821896,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1,5.06398920428479,456.5270000000002,6.082600000000005,80.86,0,7,6,5,33
CHEMBL1821897,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(F)cc3)C2)cc1,5.294992040666664,463.96500000000015,6.966900000000004,37.72,0,5,5,5,32
CHEMBL1822061,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Cl)cc3)C2)cc1,5.109020403010311,480.4200000000002,7.481200000000005,37.72,0,5,5,5,32
CHEMBL1822062,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Br)cc3)C2)cc1,5.199970640755866,524.8710000000002,7.5903000000000045,37.72,0,5,5,5,32
CHEMBL1822063,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(C)cc3)C2)cc1,5.329754146925875,460.0020000000002,7.136220000000006,37.72,0,5,5,5,32
CHEMBL1822064,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(OC)cc3)C2)cc1,5.202732459169283,476.0010000000002,6.836400000000006,46.95,0,6,6,5,33
CHEMBL1822065,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(O)cc3)C2)cc1,5.115771230367396,461.97400000000016,6.533400000000005,57.95,1,6,5,5,32
CHEMBL1822066,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1,5.074172425375258,490.9720000000002,6.736000000000005,80.86,0,7,6,5,34
CHEMBL182254,Fc1cccc(COc2ccc(Nc3ncnc4nn5ccccc5c34)cc2Cl)c1,7.494850021680094,419.8470000000001,5.3926000000000025,64.34,1,5,5,5,30
CHEMBL182397,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3F)c2cc1OC,5.552841968657781,418.42800000000017,4.782000000000004,85.37000000000002,2,6,6,4,31
CHEMBL1828860,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccccc1,5.531652669587842,324.31800000000004,0.6048199999999997,124.19999999999999,1,6,5,2,22
CHEMBL1828861,Cc1ccc(S(=O)(=O)NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,5.464705879957229,338.3450000000001,0.9132399999999996,124.2,1,6,5,2,23
CHEMBL1828862,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(F)cc1,6.4089353929735005,342.30800000000005,0.7439199999999999,124.19999999999999,1,6,5,2,23
CHEMBL1828863,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Cl)cc1,5.821023052706831,358.76300000000003,1.2582199999999997,124.19999999999999,1,6,5,2,23
CHEMBL1828864,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Br)cc1,5.66354026615147,403.21400000000006,1.3673199999999996,124.19999999999999,1,6,5,2,23
CHEMBL1828865,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccccc1,5.17134010346468,293.319,1.8733,63.24,1,3,4,2,20
CHEMBL1828866,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(F)cc2)cc1,5.081969663215119,307.346,2.1817200000000003,63.24,1,3,4,2,21
CHEMBL1828867,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(F)cc1,5.286509456906058,311.309,2.0124,63.24,1,3,4,2,21
CHEMBL1828868,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Cl)cc1,5.226945306635738,327.764,2.526700000000001,63.24,1,3,4,2,21
CHEMBL1828869,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Br)cc1,5.193141970481182,372.21500000000003,2.6358000000000006,63.24,1,3,4,2,21
CHEMBL1828870,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccccc1,4.924088238517222,309.774,2.387600000000001,63.24,1,3,4,2,20
CHEMBL1828871,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Cl)cc2)cc1,4.8623294627632445,323.80100000000004,2.6960200000000007,63.24,1,3,4,2,21
CHEMBL1828872,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,5.018181392829336,327.764,2.526700000000001,63.24,1,3,4,2,21
CHEMBL1828873,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)cc1,4.985479461242076,344.21900000000005,3.0410000000000013,63.24,1,3,4,2,21
CHEMBL1828874,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Br)cc1,4.947306058075032,388.67,3.150100000000001,63.24,1,3,4,2,21
CHEMBL1828875,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccccc1,4.749336080536756,354.2250000000001,2.4967000000000006,63.24,1,3,4,2,20
CHEMBL1828876,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Br)cc2)cc1,4.736363931411892,368.252,2.8051200000000014,63.24,1,3,4,2,21
CHEMBL1828877,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(F)cc1,4.837734385701978,372.2150000000001,2.6358000000000006,63.24,1,3,4,2,21
CHEMBL1828878,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Cl)cc1,4.79805693659835,388.6700000000001,3.150100000000001,63.24,1,3,4,2,21
CHEMBL1828879,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Br)cc1,4.762959208620809,433.1210000000001,3.2592000000000017,63.24,1,3,4,2,21
CHEMBL1828880,COc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,4.581698708680254,305.355,1.7428000000000001,72.47,1,4,5,2,21
CHEMBL1828881,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,4.414313721547504,319.382,2.0512200000000003,72.47,1,4,5,2,22
CHEMBL1828882,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,4.660747365967301,323.345,1.8819000000000001,72.47,1,4,5,2,22
CHEMBL1828883,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,4.4834646261042,339.8,2.3962000000000003,72.47,1,4,5,2,22
CHEMBL1828884,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Br)cc2)cc1,4.617082864912469,384.251,2.505300000000001,72.47,1,4,5,2,22
CHEMBL1829271,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccccc1,4.607654844638796,354.2250000000001,2.4967000000000006,63.24,1,3,4,2,20
CHEMBL1829272,Cc1ccc(S(=O)(=O)NC(=O)Cc2cccc(Br)c2)cc1,4.582196277360119,368.252,2.8051200000000014,63.24,1,3,4,2,21
CHEMBL1829273,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(F)cc1,4.727694155597914,372.2150000000001,2.6358000000000006,63.24,1,3,4,2,21
CHEMBL1829274,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Cl)cc1,4.672028376376989,388.6700000000001,3.150100000000001,63.24,1,3,4,2,21
CHEMBL1829275,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Br)cc1,4.613857891069181,433.1210000000001,3.2592000000000017,63.24,1,3,4,2,21
CHEMBL1830129,O=C(/C=C/c1ccccc1)Nc1ccccc1,4.635261444944601,223.27500000000003,3.3385000000000016,29.1,1,1,3,2,17
CHEMBL1830130,Cc1cccc(NC(=O)/C=C/c2ccccc2)c1,4.705754283861882,237.30200000000005,3.6469200000000015,29.1,1,1,3,2,18
CHEMBL1830131,O=C(/C=C/c1ccccc1)Nc1cccc(Cl)c1,4.835944708106548,257.72,3.991900000000002,29.1,1,1,3,2,18
CHEMBL1830231,COc1cc(C(=O)c2csc(-c3ccc4[nH]ccc4c3)n2)cc(OC)c1OC,8.096910013008056,394.45200000000017,4.548200000000004,73.44000000000001,1,6,6,4,28
CHEMBL1830257,NC(=S)N/N=C(/C=C/c1ccccc1F)c1ccccc1,4.650528200785614,299.374,3.0764000000000022,50.41,2,2,4,2,21
CHEMBL1830258,NC(=S)N/N=C(/C=C/c1ccccc1Cl)c1ccccc1,4.63320361671327,315.829,3.590700000000002,50.41,2,2,4,2,21
CHEMBL1830259,NC(=S)N/N=C(/C=C/c1ccccc1Br)c1ccccc1,4.585026652029182,360.28000000000003,3.6998000000000024,50.41,2,2,4,2,21
CHEMBL1830260,COc1ccccc1/C=C/C(=N/NC(N)=S)c1ccccc1,4.481486060122113,311.41,2.945900000000001,59.64,2,3,5,2,22
CHEMBL1830261,NC(=S)N/N=C(/C=C/c1cccc(F)c1)c1ccccc1,5.681936665037238,299.374,3.0764000000000022,50.41,2,2,4,2,21
CHEMBL1830262,COc1cccc(/C=C/C(=N/NC(N)=S)c2ccccc2)c1,4.960585880823863,311.41,2.945900000000001,59.64,2,3,5,2,22
CHEMBL1830263,NC(=S)N/N=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,5.427128397799519,326.38100000000003,2.8455000000000013,93.55,2,4,5,2,23
CHEMBL1830264,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccccc1,4.718512112059919,299.374,3.0764000000000014,50.41,2,2,4,2,21
CHEMBL1830265,NC(=S)N/N=C(/C=C/c1ccc(Cl)cc1)c1ccccc1,4.688670047696207,315.829,3.590700000000002,50.41,2,2,4,2,21
CHEMBL1830266,NC(=S)N/N=C(/C=C/c1ccc(Br)cc1)c1ccccc1,4.57577192930402,360.28000000000003,3.6998000000000024,50.41,2,2,4,2,21
CHEMBL1830267,Cc1ccc(/C=C/C(=N/NC(N)=S)c2ccccc2)cc1,4.759700417997288,295.411,3.2457200000000013,50.41,2,2,4,2,21
CHEMBL1830268,COc1ccc(/C=C/C(=N/NC(N)=S)c2ccccc2)cc1,4.828858848971618,311.41,2.9459000000000017,59.64,2,3,5,2,22
CHEMBL1830269,NC(=S)N/N=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,5.804100347590767,326.38100000000003,2.8455000000000013,93.55,2,4,5,2,23
CHEMBL1830270,NC(=S)N/N=C(/C=C/c1ccc(-c2ccccc2)cc1)c1ccccc1,5.291579099865287,357.4820000000001,4.604300000000003,50.41,2,2,5,3,26
CHEMBL1830271,NC(=S)N/N=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccccc1,6.154901959985743,387.50800000000004,4.516300000000004,59.64,2,3,7,3,28
CHEMBL1830272,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccccc1,5.623423042943488,281.384,2.9373000000000014,50.41,2,2,4,2,20
CHEMBL1830273,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Br)cc1,4.912218582190458,360.28000000000003,3.6998000000000024,50.41,2,2,4,2,21
CHEMBL1830274,Cc1ccc(C(/C=C/c2ccccc2)=N\NC(N)=S)cc1,6.455931955649724,295.411,3.2457200000000004,50.41,2,2,4,2,21
CHEMBL1830275,COc1ccc(C(/C=C/c2ccccc2)=N\NC(N)=S)cc1,5.062482107982653,311.41,2.9459,59.64,2,3,5,2,22
CHEMBL1830276,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)cc1,6.229147988357855,315.82900000000006,3.590700000000002,50.41,2,2,4,2,21
CHEMBL1830277,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)c(Cl)c1,5.009661145212398,350.2740000000001,4.244100000000002,50.41,2,2,4,2,22
CHEMBL1830278,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccc(Br)cc1,5.66354026615147,378.27000000000004,3.8389000000000015,50.41,2,2,4,2,22
CHEMBL1830279,COc1ccc(C(/C=C/c2ccccc2Cl)=N\NC(N)=S)cc1,5.106238237942057,345.855,3.5993000000000013,59.64,2,3,5,2,23
CHEMBL1830280,NC(=S)N/N=C(/C=C/c1cccc2ccccc12)c1ccccc1,6.3872161432802645,331.4440000000001,4.090500000000002,50.41,2,2,4,3,24
CHEMBL184311,Cc1ccc2c(Nc3ccc(F)c(Cl)c3)ncnn12,5.488116639021126,276.702,3.5738200000000013,42.22,1,3,2,3,19
CHEMBL184682,COc1cc2ncnc(Nc3ccc(Cl)c(NC(=O)c4cccc(N(C)C)c4)c3)c2cc1OC,6.0,477.9520000000003,5.362300000000004,88.61000000000001,2,7,7,4,34
CHEMBL184750,Cc1cc2c(Nc3ccc(C)c(O)c3)ncnn2c1,6.277777536030269,254.293,2.7953400000000004,62.45,2,4,2,3,19
CHEMBL185327,COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)ccc3Cl)c2cc1OC,4.958607314841775,434.8830000000002,5.296300000000003,85.37000000000002,2,6,6,4,31
CHEMBL185637,Fc1ccc(Nc2ncnn3cccc23)cc1Cl,6.958607314841775,262.675,3.2654000000000014,42.22,1,3,2,3,18
CHEMBL185686,O=c1c2cccc(O)c2oc2cccc(O)c12,6.045757490560675,228.20299999999997,2.3574000000000006,70.67,2,4,0,3,17
CHEMBL185853,Cc1ccc(Nc2ncnn3cccc23)cc1O,6.010995384301463,240.26600000000002,2.486920000000001,62.45,2,4,2,3,18
CHEMBL186001,Cc1ccc(Nc2ncnn3cc(C)c(C)c23)cc1O,6.952725132615821,268.32,3.1037600000000016,62.45,2,4,2,3,20
CHEMBL186080,Cc1cc2c(Nc3ccc(F)c(Cl)c3)ncnn2c1,6.823908740944319,276.702,3.5738200000000013,42.22,1,3,2,3,19
CHEMBL186580,COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)c2cc1OC,6.309803919971486,436.4180000000002,4.921100000000004,85.37000000000002,2,6,6,4,32
CHEMBL186747,COc1cc2ncnc(Nc3ccc(C)c(NC(=O)c4ccccc4)c3)c2cc1OC,5.494850021680094,414.4650000000002,4.9513200000000035,85.37000000000002,2,6,6,4,31
CHEMBL186802,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3)c2cc1OC,5.251811972993799,400.43800000000016,4.642900000000004,85.37000000000002,2,6,6,4,30
CHEMBL187007,COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(N(C)C)c4)ccc3Cl)c2cc1OC,4.537602002101044,477.9520000000003,5.362300000000005,88.61000000000001,2,7,7,4,34
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,7.920818753952375,440.5070000000002,4.2173000000000025,99.16,1,6,5,5,33
CHEMBL187431,Cc1ccc(Nc2ncnn3c(C)ccc23)cc1O,4.531652669587842,254.293,2.795340000000001,62.45,2,4,2,3,19
CHEMBL18797,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,4.620132710919122,340.419,5.350000000000005,37.3,1,2,4,3,24
CHEMBL1880739,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,8.588380294036769,520.9460000000001,5.014500000000002,49.33,2,2,1,3,21
CHEMBL188304,Cc1ccn2ncnc(Nc3ccc(F)c(Cl)c3)c12,7.0,276.702,3.5738200000000013,42.22,1,3,2,3,19
CHEMBL188386,OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,5.130768280269024,369.85600000000005,4.120000000000003,82.96,3,6,8,3,26
CHEMBL188522,Cc1ccc(Nc2ncnn3ccc(C)c23)cc1O,6.692503962086787,254.293,2.7953400000000017,62.45,2,4,2,3,19
CHEMBL188762,CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.366531544420411,371.238,4.484400000000003,66.91,2,4,4,3,23
CHEMBL189779,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,9.0268721464003,473.3180000000001,4.034300000000003,70.15,2,5,6,3,27
CHEMBL190094,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,8.154901959985743,434.3020000000002,4.875600000000003,70.15,2,5,6,3,29
CHEMBL190567,COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,5.301029995663981,434.2370000000001,3.5629000000000017,76.14,2,5,5,3,24
CHEMBL190651,COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,5.0,395.22100000000006,4.404200000000002,76.14,2,5,5,3,26
CHEMBL1907763,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,7.0,430.91100000000034,4.895100000000005,59.51,1,6,6,4,30
CHEMBL1907764,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,6.698970004336019,475.36200000000036,5.004200000000005,59.51,1,6,6,4,30
CHEMBL1907944,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,7.0,475.36200000000036,5.004200000000005,59.51,1,6,6,4,30
CHEMBL1910268,N#Cc1cc2c(N)ncnc2nc1NCCO,4.0301183562535,230.231,-0.11712000000000022,120.74000000000001,3,7,3,2,17
CHEMBL1910273,Nc1scc2c1c(Nc1ccc(S(N)(=O)=O)cc1)nc1ncnc(N)c12,4.530177984021837,387.4500000000001,1.7948999999999997,162.9,4,9,3,4,26
CHEMBL1910275,Cc1c(C#N)c(NCCO)nc2nc(NCCO)nc(N)c12,4.319664486585436,303.3260000000001,-0.4045000000000007,153.0,5,9,6,2,22
CHEMBL1910278,Nc1scc2c1c(NCCO)nc1nc(NCCO)nc(N)c12,4.179798540514359,335.3930000000001,0.2122999999999995,155.23000000000002,6,10,6,3,23
CHEMBL1914461,Br.Oc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1,8.481486060122112,397.276,4.520500000000004,73.83,3,4,4,4,25
CHEMBL1914653,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1,8.431798275933005,411.3030000000001,5.081500000000004,73.83,3,4,4,4,26
CHEMBL1914654,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(F)cc1,8.42021640338319,429.2930000000001,5.220600000000004,73.83,3,4,4,4,27
CHEMBL1914655,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(Br)cc1,7.207608310501746,490.1990000000001,5.844000000000003,73.83,3,4,4,4,27
CHEMBL1914656,Br.Cc1ccc([C@@H](C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)cc1,6.346787486224656,425.3300000000001,5.389920000000004,73.83,3,4,4,4,27
CHEMBL1914657,Br.CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(C(F)(F)F)cc1,5.336487529584844,479.3000000000001,6.100300000000004,73.83,3,4,4,4,30
CHEMBL1914658,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1F,8.096910013008056,429.2930000000001,5.220600000000004,73.83,3,4,4,4,27
CHEMBL1914659,Br.Cc1ccccc1C(C)Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12,7.769551078621726,425.33000000000015,5.389920000000004,73.83,3,4,4,4,27
CHEMBL1914660,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1cccc(F)c1,8.045757490560675,429.2930000000001,5.220600000000004,73.83,3,4,4,4,27
CHEMBL1914661,Br.Cc1cccc(C(C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)c1,7.022276394711152,425.33000000000015,5.389920000000004,73.83,3,4,4,4,27
CHEMBL1914662,Br.Oc1ccc(-c2cc3c(NCc4ccc(F)cc4)ncnc3[nH]2)cc1,7.585026652029182,415.266,4.659600000000003,73.83,3,4,4,4,26
CHEMBL1914663,Br.Oc1ccc(-c2cc3c(NCc4ccccc4F)ncnc3[nH]2)cc1,7.346787486224656,415.266,4.659600000000003,73.83,3,4,4,4,26
CHEMBL1914664,Br.Oc1ccc(-c2cc3c(NCc4cccc(F)c4)ncnc3[nH]2)cc1,7.2839966563652,415.266,4.659600000000003,73.83,3,4,4,4,26
CHEMBL1914665,Br.CC[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1,8.397940008672037,425.3300000000001,5.471600000000004,73.83,3,4,5,4,27
CHEMBL1914666,Br.CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1cccc2ccccc12,5.996539467890493,461.36300000000017,6.234700000000005,73.83,3,4,4,5,30
